0	0.003931356	1	-3	-4	-1	2	2	-2	3	-4	2	-3	2	2	-3	-3	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0.003945989	-1	0	2	1	-1	-4	1	0	2	-3	4	-3	-3	-2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0.004122257	-2	-2	4	-1	-1	-3	2	1	0	2	-4	4	4	-4	1	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0.003996031	3	1	2	-2	1	-4	1	2	-4	0	-2	-2	-1	4	-3	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0.004020066	-1	-3	1	0	-1	3	2	-2	-3	2	4	-3	-1	0	-4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0.003958205	-1	-2	3	0	-1	2	3	-2	-4	2	-3	3	-1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0.003981474	1	-1	0	3	-3	3	-3	3	-3	3	0	3	4	-1	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0.003906295	-4	-3	-2	0	-2	-3	2	-2	2	-2	-1	-1	-1	-4	-2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	0.003979076	3	-1	1	-1	3	1	-3	-3	1	2	2	-2	4	4	-4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	0.003980118	4	-4	0	-4	-1	-2	4	-1	-3	1	1	-4	1	0	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	0.004007085	4	-1	-3	2	4	-3	2	2	4	1	3	-1	-4	4	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	0.003971047	1	0	2	0	0	4	-4	-2	2	-2	0	0	-2	-4	1	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	0.004000491	4	-1	-4	-1	3	-1	0	-3	-4	-4	-3	0	3	-4	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	0.003951403	2	-2	-3	-1	1	-4	2	-1	-3	0	-1	3	0	-2	-3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	0.00394169	4	-2	2	-3	1	-1	-3	2	0	-2	-1	1	0	-3	-3	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	0.00396339	1	-3	-4	-3	1	1	0	3	1	1	1	2	-3	3	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	0.004060304	-1	4	2	2	3	0	3	4	-1	2	0	3	1	1	4	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	0.00395723	1	-2	-3	-1	2	-2	1	3	-2	-2	-3	4	1	-3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	0.00400149	2	-2	-4	-3	-4	-2	4	4	1	0	4	0	0	-4	-1	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	0.003914348	1	3	-3	-3	-4	2	0	-2	0	3	-2	-3	2	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	0.003989803	-2	3	-2	-4	-2	-1	0	2	-2	3	-3	-2	1	-4	-1	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	0.003947045	-1	-4	-1	-3	-4	-1	-2	1	-2	-1	-3	-1	-1	-4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	0.004027361	3	1	-2	4	-3	-4	4	0	2	-4	0	4	2	-3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	0.004077147	-2	4	-3	-3	0	-4	2	0	-4	-1	3	3	-1	-2	-4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	0.003968119	0	-1	-4	4	-2	-4	-4	2	-2	3	-1	-3	2	-1	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	0.003951599	-2	-1	1	4	0	4	-4	3	-4	1	-3	-4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	0.003951752	-1	2	-4	-1	3	2	2	0	3	-2	-1	4	3	0	-4	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	0.004014642	4	0	3	-2	-2	2	1	-1	1	-3	0	2	-2	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	0.004114246	1	1	2	-4	2	1	-3	0	1	4	4	4	-4	4	-4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	0.003974661	3	-4	1	3	0	-1	0	-3	-1	-4	4	2	-3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	0.003910496	1	0	-2	1	-1	-3	-4	3	-4	-1	-1	1	-4	-2	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	0.004020101	-2	4	-4	-2	-3	3	0	0	3	1	3	-3	4	1	-3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	0.004080902	-4	-2	1	0	-3	4	-2	4	2	-2	0	0	3	-1	-4	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33	0.003962942	-3	1	-3	-1	-2	-2	-2	-1	-1	-4	3	-1	-1	-4	2	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34	0.003985421	-3	-2	-4	1	-3	0	-2	0	-3	3	-4	2	0	3	3	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35	0.003914464	2	-3	3	3	-3	-4	-3	-1	2	1	4	4	3	-3	-2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36	0.00398136	4	-4	2	3	2	4	4	-4	2	2	2	-3	4	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37	0.004024111	4	-1	4	-3	-2	1	2	-1	-4	1	0	2	4	4	0	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	0.004039836	1	4	2	0	2	2	-3	2	4	0	2	-4	-2	-1	-3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	0.003940659	0	-2	-2	-3	4	0	1	2	4	-4	1	-3	2	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	0.003957926	0	1	-2	-1	-2	2	-3	3	2	1	-2	1	-4	2	2	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41	0.004032496	-3	-2	-3	-4	4	-2	-2	-1	2	3	1	2	3	-4	3	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42	0.003956746	-4	1	4	0	-2	2	2	-1	0	0	0	-2	1	2	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43	0.00394217	0	1	2	1	-2	1	-4	-1	-3	4	4	3	1	1	-3	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44	0.004024756	-4	0	0	-4	-3	2	-4	0	2	-1	-2	-4	4	2	-1	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45	0.003947808	1	2	-3	4	-1	4	2	0	4	2	1	1	-1	4	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46	0.003945884	-3	4	1	-4	-3	-3	3	3	-1	4	3	3	-2	-4	-1	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
