0	0.0034624 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	-1	0	-2	-2	-2	-1	1	0	-2	2	-1	0	0	2
1	0.0033359 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	-2	0	2	1	2	2	1	-2	-2	2	-1	0	-2	0	-1
2	0.0036358 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	1	2	2	1	-1	0	2	-2	-2	-1	-1	1	2	1	0
3	0.0029702 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	2	-1	0	2	-2	0	2	-1	-1	0	1	-2	2	-2
4	0.0032049 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	-2	1	1	1	1	-1	1	1	-2	0	2	1	-2	1
5	0.0034779 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-2	-1	1	1	1	2	-1	1	1	-1	1	-1	-1	0
6	0.0032764 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	0	0	-2	-1	2	1	0	-2	-2	1	1	-1	1	0
7	0.0035002 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	1	-2	-2	0	1	-2	-2	-2	-2	-1	-1	2	0	-1	2
8	0.0032860 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	2	-1	-2	0	0	-2	-2	2	1	0	0	-1	0	0
9	0.0034145 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	-1	1	2	-1	1	1	1	-1	2	-2	2	1	2	1

